# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-60052
# Timestamp: Thu, 28-Mar-2019 18:45:39
Gene ID	Gene Name	'small cell lung carcinoma' vs 'normal' .foldChange	'small cell lung carcinoma' vs 'normal'.pValue
ENSG00000156253	RWDD2B	0.1	0.884674219287081
ENSG00000156256	USP16	0.3	0.607035832476189
ENSG00000156261	CCT8	0.8	0.0861439889014575
ENSG00000156265	MAP3K7CL	0.5	0.621427332816506
ENSG00000156269	NAA11	1.5	0.248529830106264
ENSG00000156273	BACH1	-0.1	0.919970127361503
ENSG00000156284	CLDN8	0.5	0.822297444178781
ENSG00000156298	TSPAN7	-1.2	0.110370897341351
ENSG00000156299	TIAM1	1.2	0.00112773088266897
ENSG00000156304	SCAF4	0.1	0.902871704763577
ENSG00000156313	RPGR	-0.8	0.245537598333991
ENSG00000156345	CDK20	0.9	0.236444876521096
ENSG00000156374	PCGF6	1.2	0.0578560099999579
ENSG00000156381	ANKRD9	0.3	0.623173656556601
ENSG00000156384	SFR1	-0.5	0.563695950685499
ENSG00000156395	SORCS3	-0.4	0.832810044079017
ENSG00000156398	SFXN2	0.6	0.202606353452099
ENSG00000156411	ATP5MPL	0.8	0.0984795641136025
ENSG00000156413	FUT6	1.4	0.054537885168857
ENSG00000156414	TDRD9	0.2	0.899495040633023
ENSG00000156427	FGF18	0.4	0.792559883458429
ENSG00000156453	PCDH1	-1.7	2.54032927980979E-4
ENSG00000156463	SH3RF2	-1.0	0.327025510942668
ENSG00000156466	GDF6	0.4	0.79591388685335
ENSG00000156467	UQCRB	0.3	0.685671848462936
ENSG00000156469	MTERF3	1.1	0.088117652518908
ENSG00000156471	PTDSS1	0.2	0.74208849708901
ENSG00000156475	PPP2R2B	0.5	0.574510470890955
ENSG00000156482	RPL30	-0.2	0.610475026355944
ENSG00000156486	KCNS2	0.3	0.728024600988599
ENSG00000156500	FAM122C	0.8	0.0763777081037067
ENSG00000156502	SUPV3L1	0.1	0.781960336016178
ENSG00000156504	FAM122B	0.8	0.0919009592671484
ENSG00000156508	EEF1A1	-0.9	0.0646341285999331
ENSG00000156509	FBXO43	1.7	0.00206024952246087
ENSG00000156515	HK1	-0.6	0.0670526758214592
ENSG00000156521	TYSND1	-0.2	0.760843090154551
ENSG00000156531	PHF6	0.7	0.0817196025725852
ENSG00000156535	CD109	-1.7	0.0058119574135076
ENSG00000156564	LRFN2	1.5	0.168152037905677
ENSG00000156574	NODAL	0.7	0.540471233286577
ENSG00000156575	PRG3	0.3	0.905092221235741
ENSG00000156587	UBE2L6	-0.4	0.398162607325988
ENSG00000156599	ZDHHC5	-0.1	0.80302100862098
ENSG00000156603	MED19	0.6	0.278777126928547
ENSG00000156639	ZFAND3	0.1	0.759727174212742
ENSG00000156642	NPTN	-0.9	0.00455690081834679
ENSG00000156671	SAMD8	-0.7	0.0966323234374834
ENSG00000156675	RAB11FIP1	-2.0	3.98564230782257E-5
ENSG00000156687	UNC5D	1.6	0.185647629913819
ENSG00000156689	GLYATL2	1.5	0.160999111861906
ENSG00000156697	UTP14A	0.3	0.532488222810421
ENSG00000156709	AIFM1	-0.5	0.439911499435929
ENSG00000156711	MAPK13	0.2	0.664739683230648
ENSG00000156735	BAG4	0.4	0.510808887340793
ENSG00000156787	TBC1D31	0.5	0.347045841001749
ENSG00000156795	WDYHV1	0.5	0.416864351795393
ENSG00000156802	ATAD2	1.1	0.0138094716838599
ENSG00000156804	FBXO32	0.7	0.220146948637371
ENSG00000156831	NSMCE2	0.7	0.209845576850929
ENSG00000156853	ZNF689	-0.2	0.783205925966383
ENSG00000156858	PRR14	-0.2	0.724252783574681
ENSG00000156860	FBRS	-0.1	0.875027646705294
ENSG00000156869	FRRS1	-0.5	0.589745791665007
ENSG00000156873	PHKG2	0.5	0.173378222700933
ENSG00000156875	MFSD14A	-0.4	0.409654017329352
ENSG00000156876	SASS6	1.9	2.33308985462117E-5
ENSG00000156886	ITGAD	0.8	0.563378452594501
ENSG00000156920	ADGRG4	-0.5	0.72507135243979
ENSG00000156925	ZIC3	2.1	0.126084987698648
ENSG00000156928	MALSU1	0.1	0.845791395250769
ENSG00000156931	VPS8	0.1	0.822801123034339
ENSG00000156958	GALK2	-0.4	0.381592459203256
ENSG00000156959	LHFPL4	1.7	0.00705849279934823
ENSG00000156966	B3GNT7	-2.0	4.89904986821458E-4
ENSG00000156968	MPV17L	0.1	0.927824938633249
ENSG00000156970	BUB1B	1.9	4.50546767959911E-4
ENSG00000156973	PDE6D	0.2	0.741630192532414
ENSG00000156976	EIF4A2	0.1	0.855742991719029
ENSG00000156983	BRPF1	-0.1	0.871891569843244
ENSG00000156990	RPUSD3	0.5	0.339703146663802
ENSG00000157005	SST	0.1	0.977458299730026
ENSG00000157014	TATDN2	0.2	0.742519687499994
ENSG00000157017	GHRL	0.2	0.830025317323222
ENSG00000157020	SEC13	-0.6	0.131116975768066
ENSG00000157036	EXOG	0.1	0.9397066262896
ENSG00000157045	NTAN1	0.2	0.752782120043532
ENSG00000157060	SHCBP1L	0.9	0.560394023203365
ENSG00000157064	NMNAT2	1.5	0.0793916830704488
ENSG00000157077	ZFYVE9	-0.6	0.240779487078033
ENSG00000157087	ATP2B2	1.9	0.0460430234903759
ENSG00000157093	LYZL4	-0.1	0.957580022269967
ENSG00000157103	SLC6A1	-0.9	0.319184745795368
ENSG00000157107	FCHO2	-1.1	0.0130579369885981
ENSG00000157110	RBPMS	-1.9	5.21508892170718E-4
ENSG00000157119	KLHL40	0.8	0.665283486381763
ENSG00000157150	TIMP4	0.6	0.606408098015085
ENSG00000157152	SYN2	1.6	0.0140668985763065
ENSG00000157168	NRG1	1.0	0.208819495994861
ENSG00000157181	ODR4	0.2	0.794973980913913
ENSG00000157184	CPT2	0.4	0.554052733342965
ENSG00000157191	NECAP2	-0.5	0.119331116040677
ENSG00000157193	LRP8	1.9	1.88501047139897E-5
ENSG00000157211	CDCP2	0.2	0.924190250845707
ENSG00000157212	PAXIP1	1.1	1.24302312095753E-4
ENSG00000157214	STEAP2	-0.1	0.957329332427706
ENSG00000157216	SSBP3	0.8	0.0250770650309069
ENSG00000157219	HTR5A	0.6	0.737970618325813
ENSG00000157224	CLDN12	0.1	0.884924780770982
ENSG00000157227	MMP14	-0.2	0.868198256605975
ENSG00000157240	FZD1	-0.3	0.624045079697856
ENSG00000157259	GATAD1	-0.3	0.344587686818216
ENSG00000157303	SUSD3	-0.4	0.823190317137413
ENSG00000157306	ZFHX2-AS1	2.2	1.56316536299628E-6
ENSG00000157315	TMED6	0.4	0.781025317783565
ENSG00000157322	CLEC18A	-0.5	0.708581099653428
ENSG00000157326	DHRS4	1.4	0.0148524696330784
ENSG00000157330	C1orf158	0.2	0.924145125738792
ENSG00000157343	ARMC12	-0.1	0.966478508279192
ENSG00000157349	DDX19B	0.4	0.409972853139426
ENSG00000157350	ST3GAL2	0.1	0.928875342925581
ENSG00000157353	FUK	0.1	0.896740279154772
ENSG00000157368	IL34	-0.8	0.571596688719967
ENSG00000157379	DHRS1	0.3	0.501550391848546
ENSG00000157388	CACNA1D	-0.7	0.136480221283366
ENSG00000157399	ARSE	-0.3	0.868509351679709
ENSG00000157404	KIT	1.0	0.114196128252893
ENSG00000157423	HYDIN	-0.1	0.954290315920484
ENSG00000157426	AASDH	0.7	0.303305350886296
ENSG00000157429	ZNF19	0.4	0.600437925480921
ENSG00000157445	CACNA2D3	0.5	0.619056096156561
ENSG00000157456	CCNB2	1.3	0.00554614569036131
ENSG00000157470	FAM81A	1.7	0.0048142119950855
ENSG00000157483	MYO1E	0.1	0.867887263024154
ENSG00000157500	APPL1	0.2	0.722153198073258
ENSG00000157502	MUM1L1	1.2	0.452509788194136
ENSG00000157510	AFAP1L1	-2.1	5.33288646610595E-5
ENSG00000157514	TSC22D3	-2.2	3.61932067623875E-4
ENSG00000157538	VPS26C	0.3	0.314396525432056
ENSG00000157540	DYRK1A	0.2	0.717503880838559
ENSG00000157542	KCNJ6	1.4	0.0521009034531915
ENSG00000157551	KCNJ15	-0.3	0.683149771855561
ENSG00000157554	ERG	-2.0	7.43625141780845E-4
ENSG00000157557	ETS2	-1.0	0.045344143451146
ENSG00000157570	TSPAN18	-1.9	7.84623630214136E-4
ENSG00000157578	LCA5L	0.9	0.223893640479688
ENSG00000157593	SLC35B2	0.4	0.487049355681185
ENSG00000157600	TMEM164	-0.4	0.500076450463529
ENSG00000157601	MX1	-0.6	0.390446934228216
ENSG00000157613	CREB3L1	-1.7	0.0265083462711375
ENSG00000157617	C2CD2	-0.8	0.0988113816152376
ENSG00000157637	SLC38A10	-0.1	0.897454670820773
ENSG00000157653	C9orf43	1.6	0.112133502775907
ENSG00000157654	PALM2-AKAP2	-0.6	0.738655839243167
ENSG00000157657	ZNF618	0.1	0.89305712984244
ENSG00000157680	DGKI	1.5	0.0729191822869803
ENSG00000157693	TMEM268	-0.2	0.693670318975965
ENSG00000157734	SNX22	-0.2	0.802000928085348
ENSG00000157741	UBN2	0.1	0.653261533993044
ENSG00000157764	BRAF	-0.1	0.84692280740341
ENSG00000157765	SLC34A2	-3.6	6.22052333961251E-7
ENSG00000157766	ACAN	0.2	0.869547159867949
ENSG00000157778	PSMG3	1.5	0.00123823857056741
ENSG00000157782	CABP1	1.4	0.181020352673338
ENSG00000157796	WDR19	0.1	0.896740279154772
ENSG00000157800	SLC37A3	0.3	0.410268801880618
ENSG00000157823	AP3S2	-0.4	0.32476855683865
ENSG00000157827	FMNL2	-0.3	0.661844198178327
ENSG00000157833	GAREM2	1.3	0.0412522708157208
ENSG00000157837	SPPL3	0.4	0.269878023146215
ENSG00000157851	DPYSL5	3.0	2.02627331332566E-7
ENSG00000157856	DRC1	0.8	0.498128399984577
ENSG00000157869	RAB28	0.2	0.735667663631857
ENSG00000157870	PRXL2B	0.3	0.725732454532298
ENSG00000157873	TNFRSF14	-1.1	0.0346424280082773
ENSG00000157881	PANK4	0.9	0.0633800692173549
ENSG00000157884	CIB4	0.5	0.749544227182806
ENSG00000157890	MEGF11	0.9	0.175044064639733
ENSG00000157895	C12orf43	0.6	0.14805155347034
ENSG00000157911	PEX10	-0.1	0.829698963265074
ENSG00000157927	RADIL	-0.2	0.807361971971032
ENSG00000157933	SKI	-0.9	0.0158373903561088
ENSG00000157954	WIPI2	0.1	0.720958925600928
ENSG00000157978	LDLRAP1	-1.3	0.0473276400859597
ENSG00000157985	AGAP1	0.8	0.0557188988435183
ENSG00000157992	KRTCAP3	0.1	0.956354292974089
ENSG00000157999	ANKRD61	0.1	0.931517328534271
ENSG00000158006	PAFAH2	0.1	0.793615938440846
ENSG00000158008	EXTL1	1.4	0.248057676545319
ENSG00000158014	SLC30A2	0.2	0.885834029634513
ENSG00000158019	BABAM2	-0.4	0.396030422351851
ENSG00000158022	TRIM63	-0.1	0.94854647866843
ENSG00000158023	WDR66	0.3	0.640079486309045
ENSG00000158042	MRPL17	1.1	0.0446702163884455
ENSG00000158050	DUSP2	-0.4	0.785079277214158
ENSG00000158055	GRHL3	1.7	0.149239779214248
ENSG00000158062	UBXN11	0.8	0.0766506042156313
ENSG00000158077	NLRP14	1.4	0.205850671918204
ENSG00000158079	PTPDC1	0.1	0.899579435249781
ENSG00000158089	GALNT14	1.8	0.0769154362842802
ENSG00000158092	NCK1	0.1	0.884329773877568
ENSG00000158104	HPD	1.5	0.208170068822652
ENSG00000158106	RHPN1	1.5	0.0150214991361854
ENSG00000158109	TPRG1L	-0.6	0.291093138750053
ENSG00000158113	LRRC43	0.1	0.960824018318786
ENSG00000158122	PRXL2C	-0.1	0.950337813103646
ENSG00000158125	XDH	2.0	0.0269170458529171
ENSG00000158156	XKR8	0.6	0.490492742607223
ENSG00000158158	CNNM4	-0.8	0.0344487471207938
ENSG00000158161	EYA3	0.3	0.401178103375498
ENSG00000158163	DZIP1L	-0.2	0.749246815897782
ENSG00000158164	TMSB15A	0.9	0.444763206577221
ENSG00000158186	MRAS	-0.5	0.44321597106186
ENSG00000158195	WASF2	-0.6	0.0384971585200644
ENSG00000158201	ABHD3	0.7	0.0813813961092718
ENSG00000158220	ESYT3	-1.7	7.46637603188074E-4
ENSG00000158234	FAIM	0.7	0.0631414315203056
ENSG00000158246	TENT5B	-2.4	0.00849549521991032
ENSG00000158258	CLSTN2	2.5	5.23958381812217E-5
ENSG00000158270	COLEC12	-1.0	0.0939777143172853
ENSG00000158286	RNF207	0.2	0.806155873006563
ENSG00000158290	CUL4B	0.2	0.719095347298494
ENSG00000158292	GPR153	-0.4	0.640734385773947
ENSG00000158296	SLC13A3	1.3	0.146066617178071
ENSG00000158301	GPRASP2	1.0	0.111620801672736
ENSG00000158315	RHBDL2	1.8	0.00125772487805885
ENSG00000158321	AUTS2	0.8	0.0243545693949283
ENSG00000158352	SHROOM4	-3.3	2.16809315834198E-8
ENSG00000158373	HIST1H2BD	1.3	0.0134214547748502
ENSG00000158402	CDC25C	1.6	0.00900996257574114
ENSG00000158406	HIST1H4H	1.3	0.0296501582063587
ENSG00000158411	MITD1	1.0	0.0340697575211387
ENSG00000158417	EIF5B	0.4	0.470782901612182
ENSG00000158423	RIBC1	0.5	0.492370616267216
ENSG00000158427	TMSB15B	1.4	0.0303948488228874
ENSG00000158428	CATIP	0.6	0.644443106181446
ENSG00000158435	CNOT11	0.1	0.859963568102714
ENSG00000158445	KCNB1	1.8	0.0052163013636349
ENSG00000158457	TSPAN33	1.2	0.127013463913809
ENSG00000158458	NRG2	1.5	0.161289308410561
ENSG00000158467	AHCYL2	-2.2	1.62911071162908E-6
ENSG00000158470	B4GALT5	-0.1	0.915424153346613
ENSG00000158473	CD1D	0.7	0.654573597166247
ENSG00000158477	CD1A	0.8	0.622261002039152
ENSG00000158480	SPATA2	-0.3	0.641736640939346
ENSG00000158481	CD1C	-0.4	0.796401874212731
ENSG00000158482	SNX29P1	-0.5	0.816585758567121
ENSG00000158483	FAM86C1	0.9	0.0862432691562419
ENSG00000158485	CD1B	-0.3	0.902432010642904
ENSG00000158486	DNAH3	-1.0	0.245948575138014
ENSG00000158488	CD1E	0.4	0.843292253754699
ENSG00000158497	HMHB1	1.6	0.362380670477542
ENSG00000158516	CPA2	2.4	0.0506991577288803
ENSG00000158525	CPA5	2.4	0.00327672285747793
ENSG00000158526	TSR2	0.2	0.735899972800522
ENSG00000158528	PPP1R9A	-0.1	0.857649717754834
ENSG00000158545	ZC3H18	0.2	0.715221598724181
ENSG00000158552	ZFAND2B	0.5	0.310554613290534
ENSG00000158553	POM121L2	1.4	0.370786288544212
ENSG00000158555	GDPD5	-0.6	0.387297275213243
ENSG00000158560	DYNC1I1	1.0	0.259057819009332
ENSG00000158571	PFKFB1	1.7	0.164695162509522
ENSG00000158604	TMED4	0.2	0.643641669310691
ENSG00000158615	PPP1R15B	-0.7	0.0473830439093168
ENSG00000158623	COPG2	1.3	0.0132176322435552
ENSG00000158636	EMSY	0.7	0.0741537366237142
ENSG00000158669	GPAT4	0.1	0.79591388685335
ENSG00000158691	ZSCAN12	0.5	0.285875932291147
ENSG00000158710	TAGLN2	-1.1	0.0250598897225054
ENSG00000158711	ELK4	-0.2	0.686639847110871
ENSG00000158714	SLAMF8	-0.6	0.45614515237868
ENSG00000158715	SLC45A3	-0.5	0.544013702022097
ENSG00000158716	DUSP23	-0.8	0.438203488054968
ENSG00000158717	RNF166	-0.2	0.823922926165539
ENSG00000158731	OR10J6P	1.3	0.453126570430029
ENSG00000158747	NBL1	-0.6	0.402527792240613
ENSG00000158748	HTR6	1.4	0.30935427401161
ENSG00000158764	ITLN2	-3.1	0.0101724136766255
ENSG00000158773	USF1	-0.3	0.588178865603737
ENSG00000158786	PLA2G2F	0.9	0.572539929143477
ENSG00000158792	SPATA2L	0.2	0.833227341441189
ENSG00000158793	NIT1	-0.1	0.924190250845707
ENSG00000158796	DEDD	-0.3	0.537805345617582
ENSG00000158805	ZNF276	0.1	0.885046472138493
ENSG00000158806	NPM2	3.8	4.84771913231057E-8
ENSG00000158813	EDA	-0.8	0.478480994495192
ENSG00000158815	FGF17	3.0	2.20228501293991E-4
ENSG00000158816	VWA5B1	1.0	0.267527193050413
ENSG00000158825	CDA	-0.5	0.820689309759553
ENSG00000158828	PINK1	-0.5	0.346247138713236
ENSG00000158850	B4GALT3	0.3	0.494715317125563
ENSG00000158856	DMTN	-0.1	0.917661269737204
ENSG00000158863	FAM160B2	-0.4	0.413553278908123
ENSG00000158864	NDUFS2	0.4	0.298590127342553
ENSG00000158865	SLC5A11	0.2	0.89527009593169
ENSG00000158869	FCER1G	-1.7	0.048585442401819
ENSG00000158874	APOA2	0.4	0.822801123034339
ENSG00000158882	TOMM40L	0.5	0.508709649075065
ENSG00000158887	MPZ	0.9	0.314320983218973
ENSG00000158901	WFDC8	1.6	0.104501557123728
ENSG00000158941	CCAR2	0.1	0.874580771404689
ENSG00000158955	WNT9B	0.5	0.510847989855334
ENSG00000158966	CACHD1	-0.4	0.513042921021978
ENSG00000158985	CDC42SE2	-0.6	0.163667235000943
ENSG00000158987	RAPGEF6	0.3	0.611376634500486
ENSG00000159023	EPB41	0.6	0.189859557070762
ENSG00000159055	MIS18A	1.7	0.00251634018057321
ENSG00000159063	ALG8	0.9	0.010087431483606
ENSG00000159069	FBXW5	-0.1	0.899767622623143
ENSG00000159079	CFAP298	1.4	0.0142574180243363
ENSG00000159082	SYNJ1	0.5	0.124023481782296
ENSG00000159086	PAXBP1	0.4	0.34860377300927
ENSG00000159110	IFNAR2	-0.7	0.225422450647323
ENSG00000159111	MRPL10	-0.3	0.580424464970183
ENSG00000159128	IFNGR2	-0.8	0.0712432039703585
ENSG00000159131	GART	0.8	0.00711830796735284
ENSG00000159140	SON	-0.5	0.088215122103307
ENSG00000159147	DONSON	1.4	1.18108668345736E-4
ENSG00000159164	SV2A	1.6	1.63973188964152E-5
ENSG00000159166	LAD1	-0.2	0.874055653594258
ENSG00000159167	STC1	-1.1	0.0765268307029655
ENSG00000159173	TNNI1	0.9	0.335575377444591
ENSG00000159176	CSRP1	-1.4	2.29861447504826E-5
ENSG00000159184	HOXB13	1.3	0.320541531831119
ENSG00000159189	C1QC	-1.6	0.0146089032002732
ENSG00000159197	KCNE2	1.0	0.583605792707224
ENSG00000159199	ATP5MC1	0.4	0.556523030508804
ENSG00000159200	RCAN1	-1.1	0.0136764870996534
ENSG00000159202	UBE2Z	0.1	0.745085666758477
ENSG00000159208	CIART	2.0	1.65435909656013E-5
ENSG00000159210	SNF8	0.7	0.0134547704380763
ENSG00000159212	CLIC6	-0.1	0.969455188752555
ENSG00000159214	CCDC24	0.8	0.0963800367000089
ENSG00000159216	RUNX1	-0.4	0.43213672357884
ENSG00000159217	IGF2BP1	-1.3	0.262005684966623
ENSG00000159224	GIP	0.9	0.635167723970926
ENSG00000159231	CBR3	0.1	0.934114721373742
ENSG00000159239	AC005041.1	1.3	0.0695720355081587
ENSG00000159247	TUBBP5	1.1	0.203228876097993
ENSG00000159248	GJD2	1.1	0.488831109835538
ENSG00000159251	ACTC1	0.4	0.831059424741956
ENSG00000159256	MORC3	0.1	0.880576598528251
ENSG00000159259	CHAF1B	1.3	0.00311286048100651
ENSG00000159261	CLDN14	0.3	0.848569018715973
ENSG00000159263	SIM2	2.6	6.00999888298244E-4
ENSG00000159267	HLCS	0.3	0.421279988565518
ENSG00000159289	GOLGA6A	1.1	0.478480994495192
ENSG00000159307	SCUBE1	-1.3	0.0611395950828254
ENSG00000159314	ARHGAP27	-1.2	0.00880954698964478
ENSG00000159322	ADPGK	-0.8	0.0129600007305875
ENSG00000159335	PTMS	0.3	0.509535119240722
ENSG00000159337	PLA2G4D	1.0	0.391437179733923
ENSG00000159339	PADI4	-0.5	0.733797010715675
ENSG00000159346	ADIPOR1	-0.4	0.387664902058414
ENSG00000159348	CYB5R1	1.3	0.00349930396524894
ENSG00000159352	PSMD4	0.3	0.516014534940319
ENSG00000159363	ATP13A2	0.5	0.341592404050444
ENSG00000159374	M1AP	0.1	0.967885322076371
ENSG00000159377	PSMB4	0.2	0.743471979446755
ENSG00000159387	IRX6	-1.0	0.464862986715193
ENSG00000159388	BTG2	-1.5	5.09426542839986E-4
ENSG00000159398	CES5A	1.9	0.218208203777257
ENSG00000159399	HK2	-0.3	0.704557361900512
ENSG00000159403	C1R	-1.2	0.0908255804841785
ENSG00000159409	CELF3	3.2	4.26038376197384E-6
ENSG00000159423	ALDH4A1	-0.2	0.898676166841491
ENSG00000159433	STARD9	-0.8	0.016498913004767
ENSG00000159445	THEM4	-0.4	0.449932475439705
ENSG00000159450	TCHH	1.6	0.109629503504431
ENSG00000159459	UBR1	-0.6	0.144393510292333
ENSG00000159461	AMFR	-0.5	0.210040526913903
ENSG00000159479	MED8	0.3	0.756576079347685
ENSG00000159495	TGM7	1.7	0.294728219096927
ENSG00000159496	RGL4	0.3	0.671146134848893
ENSG00000159516	SPRR2G	1.6	0.338602798236562
ENSG00000159527	PGLYRP3	2.9	0.0384231074253287
ENSG00000159556	ISL2	1.4	0.35595334417695
ENSG00000159579	RSPRY1	-0.1	0.785079277214158
ENSG00000159588	CCDC17	-1.0	0.170612988897185
ENSG00000159592	GPBP1L1	0.2	0.548456789686354
ENSG00000159593	NAE1	1.0	0.0262424374497172
ENSG00000159596	TMEM69	0.1	0.873590427671228
ENSG00000159618	ADGRG5	-0.4	0.727663143272706
ENSG00000159625	DRC7	-0.1	0.94727957406766
ENSG00000159640	ACE	-1.6	0.00107653239012821
ENSG00000159648	TEPP	1.3	0.309038191029015
ENSG00000159650	UROC1	2.8	0.0248895101847258
ENSG00000159658	EFCAB14	-1.2	6.41315288906966E-4
ENSG00000159674	SPON2	-0.6	0.392180604669212
ENSG00000159685	CHCHD6	0.3	0.594279926679375
ENSG00000159692	CTBP1	-0.2	0.571092617003234
ENSG00000159708	LRRC36	-1.3	0.05596653076832
ENSG00000159712	ANKRD18CP	0.3	0.844865315046222
ENSG00000159713	TPPP3	-1.4	0.0093613701126555
ENSG00000159714	ZDHHC1	-0.2	0.729357867265571
ENSG00000159720	ATP6V0D1	-0.3	0.50435498682794
ENSG00000159723	AGRP	-0.1	0.946781560347087
ENSG00000159733	ZFYVE28	-0.5	0.486140931848664
ENSG00000159753	CARMIL2	1.3	0.0241892173204365
ENSG00000159761	C16orf86	-0.5	0.682415869765932
ENSG00000159763	PIP	-0.6	0.658838366477386
ENSG00000159784	FAM131B	1.7	0.0435629603870176
ENSG00000159788	RGS12	0.9	0.00998493446457038
ENSG00000159792	PSKH1	-0.2	0.731696283399541
ENSG00000159840	ZYX	-2.1	2.3032071043943E-4
ENSG00000159842	ABR	-0.4	0.399123850492191
ENSG00000159860	TCAF2P1	0.4	0.836354871127037
ENSG00000159871	LYPD5	1.3	0.0217428023932203
ENSG00000159873	CCDC117	-0.2	0.812433099616778
ENSG00000159882	ZNF230	0.8	0.293071809304625
ENSG00000159884	CCDC107	-0.1	0.959893879547537
ENSG00000159885	ZNF222	1.2	0.186474444984732
ENSG00000159899	NPR2	0.4	0.453634723131709
ENSG00000159904	ZNF890P	1.5	0.366170260797157
ENSG00000159905	ZNF221	1.0	0.0435629603870176
ENSG00000159915	ZNF233	1.3	7.51260070803931E-4
ENSG00000159917	ZNF235	0.4	0.436144084204071
ENSG00000159921	GNE	0.2	0.690340613100073
ENSG00000159958	TNFRSF13C	2.1	3.26309204741729E-6
ENSG00000160007	ARHGAP35	0.6	0.0803682137566653
ENSG00000160013	PTGIR	-0.8	0.431297765807283
ENSG00000160014	CALM3	0.3	0.631842857251722
ENSG00000160049	DFFA	0.3	0.462128308703909
ENSG00000160050	CCDC28B	0.7	0.152583773333936
ENSG00000160051	IQCC	1.1	0.016396961098165
ENSG00000160055	TMEM234	0.2	0.818369867376042
ENSG00000160058	BSDC1	0.1	0.865030042580198
ENSG00000160062	ZBTB8A	0.3	0.587448047338273
ENSG00000160072	ATAD3B	0.6	0.386666441169675
ENSG00000160075	SSU72	0.2	0.508905188828309
ENSG00000160087	UBE2J2	0.5	0.140919479912819
ENSG00000160094	ZNF362	0.2	0.799212536435615
ENSG00000160111	CPAMD8	-2.6	5.01997965822236E-5
ENSG00000160113	NR2F6	0.7	0.324017659710922
ENSG00000160117	ANKLE1	1.6	0.0426311102275816
ENSG00000160124	CCDC58	0.5	0.430287193310232
ENSG00000160131	VMA21	0.5	0.305472183183572
ENSG00000160145	KALRN	1.0	0.0333105004599264
ENSG00000160161	CILP2	2.4	0.0190408714875635
ENSG00000160172	FAM86C2P	0.1	0.947640352656865
ENSG00000160179	ABCG1	-0.4	0.306359266181587
ENSG00000160180	TFF3	2.6	0.0023408555585407
ENSG00000160181	TFF2	1.6	0.330813864802324
ENSG00000160183	TMPRSS3	2.2	0.0217728056071398
ENSG00000160185	UBASH3A	-0.6	0.644446818598556
ENSG00000160188	RSPH1	-0.1	0.900107313237399
ENSG00000160190	SLC37A1	-0.2	0.791466958893025
ENSG00000160191	PDE9A	0.7	0.430159001435015
ENSG00000160193	WDR4	0.6	0.285737672985964
ENSG00000160199	PKNOX1	0.8	0.00641775449399653
ENSG00000160200	CBS	1.0	0.193814455208125
ENSG00000160201	U2AF1	0.1	0.748454053523834
ENSG00000160207	HSF2BP	1.4	0.235211979186789
ENSG00000160208	RRP1B	0.6	0.0711427710815318
ENSG00000160209	PDXK	-1.3	5.63008495204573E-6
ENSG00000160211	G6PD	-0.1	0.923666514186476
ENSG00000160213	CSTB	-1.0	0.096169737229449
ENSG00000160214	RRP1	0.8	0.0626201980539834
ENSG00000160216	AGPAT3	-0.4	0.293347526140856
ENSG00000160218	TRAPPC10	-0.2	0.592739675610343
ENSG00000160219	GAB3	-0.9	0.151457292921256
ENSG00000160221	GATD3A	1.4	0.181396857721713
ENSG00000160224	AIRE	1.4	0.337893879143609
ENSG00000160226	CFAP410	0.2	0.761379360922885
ENSG00000160229	ZNF66	1.0	0.053926029041136
ENSG00000160255	ITGB2	-1.3	0.0660737550814097
ENSG00000160256	FAM207A	0.4	0.62703590251734
ENSG00000160271	RALGDS	-0.2	0.740051898791857
ENSG00000160282	FTCD	0.3	0.830034460751177
ENSG00000160284	SPATC1L	0.2	0.891725352012386
ENSG00000160285	LSS	-0.6	0.159893524997437
ENSG00000160293	VAV2	1.0	0.0652659320427098
ENSG00000160294	MCM3AP	-0.1	0.784721517634899
ENSG00000160298	C21orf58	2.5	2.89291753474732E-6
ENSG00000160299	PCNT	1.0	0.0101546583746263
ENSG00000160307	S100B	-0.8	0.623216252122474
ENSG00000160310	PRMT2	-0.1	0.718004491523753
ENSG00000160318	CLDND2	0.7	0.629752635701696
ENSG00000160321	ZNF208	0.3	0.789296123249497
ENSG00000160323	ADAMTS13	1.2	0.0731544750020876
ENSG00000160325	CACFD1	0.5	0.327328492468463
ENSG00000160326	SLC2A6	-0.2	0.851560715173656
ENSG00000160336	ZNF761	0.4	0.29984713168135
ENSG00000160339	FCN2	-0.7	0.727088217419939
ENSG00000160345	C9orf116	0.7	0.582936279332587
ENSG00000160349	LCN1	1.5	0.387197432141294
ENSG00000160352	ZNF714	1.3	2.52293595141506E-4
ENSG00000160392	C19orf47	1.0	0.0242186766840707
ENSG00000160401	CFAP157	-1.1	0.105751745371484
ENSG00000160404	TOR2A	0.1	0.890600855246419
ENSG00000160408	ST6GALNAC6	-1.3	2.50467010526968E-4
ENSG00000160439	RDH13	-0.2	0.788992762495943
ENSG00000160445	ZER1	-0.5	0.160036001316389
ENSG00000160446	ZDHHC12	0.6	0.289196151344911
ENSG00000160447	PKN3	0.8	0.32338706771623
ENSG00000160460	SPTBN4	2.9	8.5135788757518E-6
